Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
1,23.408473349559017,23.29090828058691
2,23.70126132494317,23.544152738424323
3,23.538274832445058,23.36616812595163
4,23.690504589425448,23.651575190260427
5,23.6021562760575,23.554480493090065
6,23.379545973446188,23.24400138600459
7,23.482220963201996,23.280647560640777
8,23.296353056920474,23.243100887549357
9,23.204420370595717,23.154829737463835
10,23.3159729938944,23.20287749440453
11,23.45953600512291,23.286001496835816
12,23.243533404487867,23.103679574959074
13,23.06402572966398,22.89860218474547
14,22.79161699496961,22.813593965294256
15,22.71181852506138,22.69793146855343
16,22.787638685118008,22.700435484291763
17,22.847773106939112,22.722533157043678
18,22.70219025126871,22.747030362808157
19,22.75858569577172,22.6031226494914
20,22.605163605656994,22.501076334645578
21,22.530292957963457,22.538419257283337
22,22.613845766447493,22.558609188771
23,22.445019691730543,22.470795651069842
24,22.37228762022393,22.47089993024142
25,22.527356877223312,22.471058516718394
26,22.486385165427137,22.485966711438323
27,22.447274684555406,22.43309300620937
28,22.45607486872964,22.34477715406084
29,22.564837976501654,22.504461618087497
30,22.713306925097605,22.552529638589586
31,22.595884375404985,22.497024444480378
32,22.50264800028491,22.49364256557119
33,22.59491731878794,22.483913299664085
34,22.531848527194235,22.483913299664085
35,22.35723719823253,22.362237064110637
36,22.514408538093374,22.458083032294294
37,22.40170292671571,22.449831674741265
38,22.485814166885834,22.484583277205168
39,22.55815736828431,22.517976054363622
40,22.536809506111393,22.409871786559428
41,22.519840100948027,22.392997579414573
42,22.241879481327114,22.331617387740245
43,22.413949591516563,22.399645609815103
44,22.335272887976696,22.343200166224197
45,22.208174918997603,22.214082677311506
46,22.306326568324746,22.280782637965608
47,22.41106354248567,22.298094910842075
48,22.289332509739058,22.226482022429266
49,22.17402305095249,22.12686861680205
50,22.133412238267038,22.042140042054665
51,22.194815745123616,22.04781369933935
52,21.974102674621793,21.988673516556425
53,21.975363676484147,21.98203247240155
54,22.11745543187823,21.975544278123888
55,21.947395731653263,21.927218770240206
56,22.025103545320164,21.956824836237995
57,21.876219779995626,21.91875208728791
58,22.101716867994433,21.96364788296275
59,22.041886414589666,21.998158828692933
60,21.82137978203286,21.907108100249403
61,22.015331530251572,21.89778175343105
62,21.887899953241924,21.879956954320473
63,21.950501210401796,21.86868840643909
64,21.883117056042483,21.853195400448946
65,21.90061947406617,21.824107543343242
66,21.781030089430104,21.70264081284389
67,21.664574871635764,21.67308175875614
68,21.657774616553848,21.612691315007616
69,21.638296342875584,21.594830724728034
70,21.67384460811419,21.55870639408216
71,21.605632822067545,21.561123809162712
72,21.684864045044456,21.529861994364193
73,21.511685306453867,21.464971982150082
74,21.4523857386467,21.45358650879826
75,21.4891760158438,21.38866243058687
76,21.35061854365567,21.343983593347897
77,21.40105610644039,21.335311303610297
