Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GWO,F13,0.5999462604522705,"[-0.60585299 -0.67727825 -0.667233    0.66490886 -0.3790471   1.33262029
 -0.84940454  1.3243469   1.07274759 -0.35810283 -0.22566005  0.06308334
  1.35190855  0.21381075 -0.25831895 -0.65553891 -0.64914517  0.70850368
  1.30045897  0.61542688  0.8327819   0.97735417  1.07273306 -0.30254785
  1.32432608 -0.08677879  0.93865137  1.18439477  1.0457263  -0.53328306]",849254634.4240601,711707379.6804156,386074720.61988646,337299343.4655875,144187097.92781705,95417613.7341906,37165234.74554148,16347573.114008734,4010049.2435163762,2660539.948111669,2077402.493448988,442756.78677247086,263670.76393059606,29723.69609769039,18465.944759435733,3033.0819280053197,235.04993267883071,42.41451071103151,39.27062434618984,26.90015543802198,24.04156645274588,19.28460927442005,15.613950330494976,12.79960723835967,11.394532289250481,9.512894066767297,6.795729454467018,6.550733237274341,6.188286958191342,5.783477357902325,5.530004106026263,5.530004106026263,5.154316909564926,4.937369227415184,4.734076687687267,4.531369715100084,4.345367361074025,4.345367361074025,4.180661180948869,4.180661180948869,3.9254095593410043,3.9254095593410043,3.8896705006775316,3.8407064017311505,3.8407064017311505,3.8407064017311505,3.7718695955570682,3.6591895066473654,3.5506173773003766,3.5477508750401814
GWO,F13,0.6537795066833496,"[ 1.54782998 -0.72492871 -0.00205555  1.29875847 -0.46463495  2.01542295
 -0.68723954  1.37646314 -0.53225036  0.11113208 -0.47013555 -0.38721002
 -0.14174967  1.37236982  0.9046174   1.23986338 -0.7271615   1.34119877
  1.2276987   0.52172932  1.57855271 -0.52848345  0.28417889  1.80274813
 -0.03162103 -0.29002312  1.20111867  0.59049152 -0.61625427  1.71179042]",829573547.1776296,644599275.9670459,641002753.2371323,276579302.87263924,156530295.6192127,126921130.1643997,114039797.55981164,11740168.74762219,11740168.74762219,8519360.655412568,2579732.88962051,1535069.2000088694,629505.3700062322,76108.64784319187,9484.682341161575,2763.769310277758,311.3936562961776,69.29082263499575,28.507141375772626,28.507141375772626,22.720983416723687,19.6690141396899,16.929636217462924,15.016883826271252,12.782570292640509,10.739080691399666,9.344722789691602,8.036294156193321,6.603323644831026,6.283365730448808,5.968654875485944,5.557721669833007,5.557721669833007,5.531862719744464,5.053538951718508,5.053538951718508,4.706160886918365,4.706160886918365,4.706160886918365,4.706160886918365,4.407152169795611,4.407152169795611,4.407152169795611,4.407152169795611,4.3574355569925425,4.3574355569925425,4.3574355569925425,4.3574355569925425,4.3574355569925425,4.3574355569925425
GWO,F13,0.5989398956298828,"[-0.92484089  0.68721303 -1.21548226  1.01210481  1.69464433 -0.31198841
  1.64931483 -0.10162638 -0.87587632 -0.98027396  1.96045589  1.07404189
 -1.31699808  0.67227587  1.97693718 -0.93945363 -0.66984631 -0.92563014
 -1.25304542  2.33169352  2.34186287  2.03226757  1.68907796  0.64348117
 -0.87242475  2.01651706  2.29923288 -0.98994754 -0.6784868   0.2442977 ]",1266529160.2682543,671492508.7650872,518954548.62401927,229971473.8249406,229971473.8249406,65309371.86704095,51969578.742656805,15577003.526859965,7204075.16302816,4768620.721433869,4181160.4776040483,1188195.9432925442,1188195.9432925442,578870.4711553296,134430.2289075989,92435.50226388645,45271.078106235225,33225.03566101813,2058.687075674363,1606.1872337388932,472.082331451246,215.90394525096073,45.1941544746224,35.9715585019551,31.883935230451005,28.36161835908793,23.243461647478227,18.622978117315686,17.463006003281134,16.646168727465447,14.570943359422182,13.377664878235805,12.025030617625356,11.22303442997687,11.22303442997687,10.95200493655994,10.797234754953779,9.048239387981106,9.048239387981106,8.67328693690215,8.67328693690215,8.300492696835978,8.300492696835978,8.091049174326626,7.841036394471232,7.582880821971661,7.422470363902848,7.279476894214125,7.1229856922790225,7.054442019481164
GWO,F13,0.592909574508667,"[-0.06555177 -1.70186976  0.62627142 -1.81941744 -1.66949631 -0.72409008
 -1.0064236  -1.28282204 -1.68080411 -0.99906206  2.31875037  1.28476101
  0.4145603   2.34154557  1.59766064  1.29272521 -0.4660131  -1.65814224
 -0.98221921  1.35910495  1.82421438  2.02754302 -1.48838803  2.31066605
 -0.10402152  0.96400328 -2.53947858  1.34491345 -1.00707377 -0.99172814]",474377590.95400774,474377590.95400774,431146870.2994894,364250236.0285317,220646698.26488787,150077484.10481223,73023144.04268797,34472028.72948976,34472028.72948976,31244216.3090106,18697553.321079686,2288982.350199933,2287546.364319997,1140904.5283635384,483917.089577773,133100.8012230154,75199.4958470914,36170.809388539106,31684.66361208704,1355.6114263449056,1355.6114263449056,264.4469677975194,50.95489370838927,40.7654127382978,31.9814786810838,30.248507490965427,25.671982362523018,21.457658066767948,20.58060252887616,20.123468233436135,16.452563431839902,14.905202774555761,14.905202774555761,14.905202774555761,13.44261599327216,13.44261599327216,13.172616056938185,13.172616056938185,13.172616056938185,13.172616056938185,13.172616056938185,13.172616056938185,12.824318424715045,12.824318424715045,12.426081959228178,12.328862304096546,11.445812672087351,11.152495467490283,11.13799285683915,10.535652327195333
GWO,F13,0.5876975059509277,"[-0.91825704 -0.14667156  0.72320063 -1.22767094  1.65122814 -1.03438219
 -0.97809086  2.35421598 -1.29545617 -0.99154008  0.97624444  1.93011869
 -0.94899635  1.36664383 -0.67433505  1.66333645 -0.18297303 -1.31876518
 -0.33692913 -0.34796483  0.32780167  1.56055188  2.03654828 -0.06804731
  2.62733171  1.96591992 -0.33861619  0.34883393 -0.88514238  1.31391315]",1303607185.503792,912628836.8666061,513263190.2423265,513263190.2423265,299618285.52254695,207901353.7237138,83665608.70896097,83665608.70896097,28095090.234171256,6604127.585465836,3408426.814403763,2257418.6456268406,1082960.9660355116,413343.3080240117,222834.59297826543,71452.10179752967,14225.973318590643,2551.2151659022043,2551.2151659022043,165.19536521436427,165.19536521436427,47.46285774494298,39.317996955304174,30.993421869668232,30.993421869668232,25.499675576642737,23.059559996384095,20.986633358842493,17.6378223258946,15.888683017043007,14.735425985487467,13.727325578900547,12.699729950166128,11.435052583292336,10.436577373085782,9.54655754152151,9.430370886454922,9.430370886454922,8.647589606702985,8.647589606702985,8.631447619029943,8.421152177277149,8.088466059075035,7.8351159488576485,7.739868374217448,7.375195827913273,7.340530794586698,7.135326878387733,6.93105488986725,6.856241712146647
GWO,F13,0.6205620765686035,"[ 1.38840559 -0.2900735   1.29905783 -0.11439202  1.36921048  0.98901453
  1.35517958  1.06494647 -0.81268537 -0.64625824 -0.33206187  1.32232953
  1.16892533  0.42856654 -0.79812131  1.99829029 -0.34843225 -0.60715358
 -0.67268474  1.34810108 -0.41571612 -0.36480877  1.98817069 -0.63660835
 -0.3747158  -0.46466717  0.67010867  1.30112958  1.07660116  0.77944973]",1282469689.7105587,891220872.6715053,855368129.839865,452264756.6356604,88484162.59397328,37724917.831975445,34857559.775251105,14316295.05397835,9430377.104997909,6045443.868578899,2289542.691876842,244871.9634080776,74090.55816614875,37378.38328178068,7317.875593640696,462.9547914728323,36.4177359277655,23.310366714643962,23.310366714643962,22.830290654020406,19.059480335694776,14.315683789231763,12.534452756436487,11.761206745431958,10.40472995768771,10.130491278435121,9.313988256497066,8.637160540185965,7.3829347908175755,6.511381567629559,6.511381567629559,6.292529079815168,5.951177905498897,5.727254434181909,5.3605066388066405,5.351987281785096,5.351987281785096,5.125181724747773,4.582117485800183,4.582117485800183,4.582117485800183,4.582117485800183,4.318913697236658,4.318913697236658,4.266402766268067,4.25283838902165,4.151307094226637,4.129843784305461,4.037234039838688,3.935295477443163
GWO,F13,0.5800714492797852,"[-0.94640182  0.63295754 -1.41490028 -0.28462667 -0.60044772 -0.71947741
 -0.98885837 -0.67223323 -1.28979736  0.99621503 -1.10456373  0.13571898
 -0.24782002  0.087113   -0.98311897 -1.36873212 -0.65718048 -0.45027994
  1.66419784  2.25059578  0.73324618 -1.11126483 -1.97916944 -1.32365364
  0.33364585  1.52532549  2.42232212 -1.70242462 -0.99653525 -1.40685151]",1371603512.6996136,1113056889.4397514,370986883.1922247,370986883.1922247,152655134.5077417,152655134.5077417,68682487.74975188,43408473.918245815,14911364.902838787,10673716.222110568,2388393.9846106432,1499287.7914177035,416824.51381016517,175737.63194412825,63076.84694461739,18909.216125670595,10675.46136631207,1597.4950916402731,81.69890156842013,76.77466106231566,50.14509580522423,43.2753197747943,40.815047015460046,31.01062808189803,30.026618498849405,26.243375918416888,23.352725724634343,21.677985460093737,19.549986159134747,19.549986159134747,18.28691042258283,17.772185532818273,15.843962078619834,15.55107866061587,14.899948943370095,14.58400112635841,13.265861465080668,13.098573498634941,12.668209184823903,12.668209184823903,12.62079516121645,12.153392180363227,11.870398474200627,11.54177590729988,11.54177590729988,11.54177590729988,11.335739661286409,11.202250780158716,10.890280443874715,10.817772275786998
GWO,F13,0.5707008838653564,"[-1.03777029  1.00104816  0.9276339  -0.68811679  1.0055874  -0.29232485
 -0.98133026  1.00114587 -0.85284927 -1.01266186  2.30861302 -0.29945942
 -0.19740159 -0.63259705  1.01637081 -0.54309415  0.99448706  1.10096078
 -0.52654976  1.55007553  1.19009376  1.06141701  0.77906278  1.65150764
  2.32237592  0.97832224  1.03215496 -0.66360456  1.67501409  1.97524221]",1037814697.422776,1037814697.422776,816874133.3837816,632678050.6766745,199609986.31129968,199609986.31129968,86807091.637623,44427817.95727735,22923273.994871654,7568565.299494357,2070389.638203087,1075890.539631817,307155.9302356525,74629.24123680122,27740.9705138047,14324.939390843523,406.76163663511176,406.76163663511176,154.7711405514133,52.50452830594726,36.74916166831858,28.966119220995928,24.044999247837183,21.91258739224994,18.471619667080184,15.156825809883793,13.84528363236056,12.591092794301645,10.826565980232033,9.381621029837005,8.296376089198947,8.143030041249807,7.457441205281559,7.457441205281559,6.79303001812071,6.79303001812071,6.424676910202274,6.1544804156305855,5.464632893029208,5.464632893029208,5.464632893029208,5.38762260461057,4.988097773853332,4.988097773853332,4.901054146251713,4.6903849512746465,4.6903849512746465,4.503546214328629,4.487946394937096,4.372960112336691
GWO,F13,0.5752387046813965,"[ 2.07682509  2.2443996   1.73197518 -0.94369557  2.01284883 -0.64457541
 -0.26387865 -1.57993778 -0.70364237 -1.47366343  1.59642871  1.06154015
 -2.25057851 -1.03861281 -1.32329391  2.59690796  0.0484542  -1.251779
  1.63652384  2.3963135   2.04478231  1.04844499  2.44592856  0.91607488
 -0.11088388 -2.21943915  2.30546096  1.38534916  1.38981753 -1.49149095]",1244267566.0709295,982728509.5227207,815577436.2893006,270936058.23412174,88417087.19022942,60230289.97603387,36268475.96876492,8356882.111091354,8356882.111091354,2031819.322844935,1020478.9769054416,1020478.9769054416,357978.04203528306,143999.95031915768,89965.66404868224,47382.67894239841,19807.338472749743,577.1020182613237,577.1020182613237,110.48018453142048,97.42303903094155,61.40697088029017,58.31314307429146,57.66106713483031,41.45687904859205,38.021377900138674,30.71015921450478,27.46562251043493,25.416278648542885,22.86793418538082,20.30536157651882,20.286737514484184,18.89054109825761,16.43381741187923,15.24097097585015,14.449028692071497,13.560505916580276,12.19507974885965,11.447781097279162,11.447781097279162,11.162105161754347,11.162105161754347,10.960914419678451,10.226172243885186,10.22327200712234,10.22327200712234,10.068901466599465,10.068901466599465,10.068901466599465,10.068901466599465
GWO,F13,0.5826103687286377,"[ 0.08814098  0.03152031 -0.06723914 -0.45435243 -0.36364953  0.9922343
 -0.34950631  0.66955237 -0.79252021  2.6670824   0.32887167 -1.19604897
 -1.36480569  0.01645745  2.35242878 -0.61353052 -1.01557137  1.32522487
 -1.10778081  1.66600217 -1.01663998 -0.31830506  1.05600638 -1.47661865
  1.34644907 -0.76217104  0.98626463 -1.12720352 -0.67981819  1.29988597]",792481706.8795024,403486425.3872932,403486425.3872932,200831250.9198845,180524552.09795007,87812447.65221952,31933783.364865787,25067167.64436742,6974817.09885472,6974817.09885472,2826232.003744615,2110668.084389657,407950.8893664474,199199.970675719,35085.42993872648,5327.377392771238,5327.377392771238,452.9387343218922,100.47305392660024,91.29003923392801,42.11859967516301,32.500915903759186,32.2811162909304,24.828961219832323,22.63721393031504,20.006686513172653,15.981721775263232,14.55280873172888,13.142072630019577,11.462739409749863,10.589024226850864,9.703963525645415,9.43614842944076,9.43614842944076,8.735213055277303,8.427102194381252,8.427102194381252,8.427102194381252,8.260954163817374,8.260954163817374,8.0171144258239,8.0171144258239,7.699188793866954,7.699188793866954,7.699188793866954,7.261912357651626,7.261912357651626,6.92735488716859,6.918661678238158,6.764088393412243
GWO,F13,0.5988607406616211,"[-1.32794541  0.0359294  -2.24356581  2.65711948  1.68333787 -1.15960417
 -0.94642424 -1.32325009  0.33169317  1.59889239  0.54267654 -0.80784
  2.02800158 -0.63536721  2.03117981  0.950637    1.12318852  0.24819425
  2.20930345 -0.54064134 -1.22224746  2.29292987 -0.34323472 -0.66092693
 -0.98213233  2.69291581  2.59619325  0.96589989 -1.8931972  -0.99446077]",1347930373.501308,927787530.9257066,745873070.3375003,424596556.422562,91024337.55502655,91024337.55502655,52461696.285827786,27893498.45680981,9425020.055219047,9425020.055219047,7986713.934824475,1921638.822339428,1174736.5904875319,675056.8843105598,288037.6811654342,73672.70067624305,10844.081558760467,4611.276149594491,2317.734782237322,1401.4733439835506,68.60105227946465,37.42017238090919,37.42017238090919,33.73805748767355,31.035005347093147,25.425591231936412,24.715182673933693,18.738656078539513,18.738656078539513,18.298875641642827,16.061653368088326,14.31058822081744,13.664617754923174,13.664617754923174,13.647317372248123,12.212945145220683,12.212945145220683,12.054145101716319,11.461835997141122,11.461835997141122,11.239892213038486,10.581034019816729,10.093420749009802,10.093420749009802,10.093420749009802,9.546919938187285,9.546919938187285,9.492699023691557,9.124356070470247,9.048231866258076
GWO,F13,0.6244449615478516,"[ 1.3328126   1.35456298 -0.680219    1.01123086 -0.79829064 -0.30425008
  1.34970167  0.60265488  1.31728042  0.73649286 -0.3914308  -0.65219718
 -0.30093938  1.65263186  0.83855289  0.37556801 -0.4333434   1.3330592
 -0.36462841  1.30502214 -0.03525421 -0.19506028 -0.10500098  1.35650804
 -0.10739107  1.64216379 -0.57558287 -0.62571346 -0.08897384  1.63741517]",1184236469.6000235,491222516.0691199,491222516.0691199,372530258.5923645,117833636.03889176,106441936.50630406,36152440.84516805,9608370.170168819,3636542.5895897504,3154790.8038339093,1621908.7448779577,1227144.0669632314,85965.25390003689,85965.25390003689,15154.200917608543,1410.1559138269067,131.69464247620778,82.60548871364553,39.53510128047845,32.003165780103316,20.987303302677844,16.93149004082777,15.675560382313249,12.357262232351609,11.425268643608383,10.708454507865223,9.407222673731956,7.508434547067305,7.108317628760169,6.371247178395485,6.084007883687335,5.998506087685461,5.71572087957115,5.346606839912905,5.11840039818547,5.021927848601572,4.80853933233125,4.513861345407917,4.460661787569112,4.3435689293498045,4.3435689293498045,4.231942343008024,4.231942343008024,4.213151125641779,4.192235443942571,4.08213670080169,3.92015219277404,3.92015219277404,3.8617081066931593,3.8109133676257922
GWO,F13,0.7212893962860107,"[-0.7015872   1.02143472 -0.8382423  -0.65802503  1.02114783  0.63167782
  1.43408583 -0.21872497  0.67413209 -0.28866338  0.6562835   1.60942179
 -0.74875655  1.00621337  1.58560394 -0.28515615 -0.66259908  1.32389136
  1.38670815  0.61613657 -0.28257735  1.00520493  1.25323521  0.53989198
  1.07554546 -0.10490352 -0.6868529  -0.67415091 -0.33140394 -1.00034407]",768339940.7441602,734564564.5028269,319552184.7825336,113710651.98179719,64259701.66049675,64259701.66049675,19861941.84651164,19861941.84651164,1924302.4822561508,732289.9408750109,215603.14018686354,113828.32374696879,51102.27074104658,24274.384070258096,5162.480864440764,67.48911921609732,63.128203664417775,41.68731495481801,31.03741257332663,26.2701558723993,20.351807002110657,17.542735044091266,13.88667079849667,9.959747359117,9.821940577821273,8.199219131184906,7.985653481345079,7.111433120871256,6.54322569579705,5.620904005110939,5.269232904289453,4.9326269541850065,4.658828046757217,4.658828046757217,4.658828046757217,4.658828046757217,4.53461542801854,4.384968746952672,4.314696247459278,4.314696247459278,4.314696247459278,4.24588390118819,4.232483430705822,4.076943641318673,4.076943641318673,4.033140070525812,3.853424174572706,3.846875141868428,3.72641968586592,3.7120414801392436
GWO,F13,0.6492385864257812,"[ 2.5375198   1.96035117 -0.83454693  2.14115695 -1.32506568  1.76179844
  1.92635336 -1.5193709  -1.04557327  1.3050338  -0.63528945  1.64911645
 -1.41127374  1.74769223  1.83251812  1.7609519  -1.26812825  2.346661
  1.59744486 -1.33549215 -1.29482903  2.33002301 -0.96143413 -1.34793169
  1.61864118  1.94228913 -1.36097984  2.32886775 -1.52775374 -2.46104384]",957324978.9451308,957324978.9451308,426248258.43923837,405474628.9310547,298637670.56943196,141417850.41718024,116401372.4132883,73973949.54794136,57548848.931401156,11546165.960360423,7657726.615511732,5075970.2137240395,3076419.3057471286,1855405.4111433877,638418.2739084353,585735.4448560238,128661.06413838932,110890.53379290382,55187.36756698477,11129.089362528815,3988.9545618115353,155.8501592399353,54.08961066865925,50.23909920124772,41.65840496080091,35.914416731844966,31.878665115400327,26.416520028268053,26.416520028268053,23.37813359168125,20.244149042240196,19.068190641189457,18.35233526586017,17.211068084028337,15.708592229978493,15.574623936711095,15.574623936711095,15.574623936711095,14.711684812754179,13.519312635561167,13.113272875772276,13.113272875772276,12.286580571572266,12.286580571572266,12.286580571572266,11.958939171169133,11.958939171169133,11.958939171169133,11.958939171169133,11.846578754275615
GWO,F13,0.5575511455535889,"[-1.9499553   0.92449641  0.97334261 -0.35155601  0.9465713   0.4382895
 -0.349448   -1.32231649 -1.03544619 -0.32681016 -1.48651947  2.3049494
 -0.65065305 -0.65251171 -1.67708401  2.02796092  2.0307138  -0.21089189
 -2.1894289   1.96174976 -0.53197842  2.55721288 -1.06274822 -0.87519901
 -1.33843581 -0.0143935  -1.23031653 -2.03483832  2.00227029  1.20915796]",1363577655.9151294,1006092070.0601592,746564505.415457,415625060.6808482,342233372.3991851,117851086.2211044,117851086.2211044,32107161.813583907,12798988.110597441,2458273.5677160444,1572887.4586460667,591443.9496516231,218118.18463056965,79762.63267497852,36867.721280761696,17855.611783281318,572.0417499358098,291.16385364048597,50.9111725940796,41.228604165322096,30.40800991575863,25.643455820882913,20.732312571414433,19.14281233400729,19.14281233400729,15.747245005155637,15.747245005155637,15.605464193279776,14.466615885382163,12.461106224635333,12.461106224635333,12.461106224635333,12.461106224635333,12.326609191939886,12.267235264005663,12.044795813673316,11.496668329212413,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718,11.398126196042718
GWO,F13,0.5639286041259766,"[-0.31525791 -0.33033227 -0.28865519  1.35715518  1.33496521 -0.3708002
  0.69722666  1.09140479 -0.61138253 -0.27549624  0.67501935 -0.4283194
 -1.42013353  0.98983482 -0.75357193 -0.32435127 -0.66560895  1.29866144
  0.27611013 -0.22960063 -0.64370195 -0.32581976  1.04071817 -0.75445805
 -0.65161843  1.65804118  0.75543776  1.21982707 -0.13471775 -0.48084059]",1005044006.557065,794754155.3899362,280344834.86891425,234117887.3052777,63748687.28064728,63748687.28064728,60374736.386671,17548816.00059396,9159338.167225514,643537.6386457273,145227.80482029277,103778.02064567551,20495.963483130334,15743.256488484361,418.8998350056838,418.8998350056838,46.248735711665304,35.619819399483795,35.04131253035897,29.51117701833174,25.42036333802527,21.99001978227905,19.05641641863191,14.341870820679024,10.657715786406007,9.643228446432985,8.938961486166866,7.503848216866363,6.755469846069861,6.603805109680045,6.485276137553341,6.246702021669844,5.863628004121818,5.863628004121818,5.863628004121818,5.831598402112483,5.637939483029049,5.452942422596394,5.382248041527062,5.338917723999156,5.210572607831228,5.048531595861486,5.048531595861486,5.048531595861486,5.048531595861486,5.048531595861486,5.048531595861486,4.990254219564219,4.990254219564219,4.887171722380725
GWO,F13,0.5301656723022461,"[-0.36884442 -1.01884816  2.01848125  1.67287958 -1.17575326  2.29185465
 -0.45783733  1.27616446  3.49592136  2.25246183 -0.93827079 -1.72302435
 -0.0469596  -1.1982701  -1.98631682  1.64665524  2.06797489 -1.30519131
  0.30837997 -0.97451267  2.08479911  2.11019947 -1.50984933 -0.99641412
  1.739533    2.09749846  2.35419958  1.96604168 -1.43532219  2.02298834]",1040917529.5610243,967397952.8315301,250336525.11519775,160178794.23688495,74442352.73270409,47474229.24630981,24676714.613129605,24676714.613129605,11046485.336347809,6420073.765132358,2233408.295329324,1434067.066543548,485167.97304794006,452089.8123987234,75695.70830917431,44541.21202334517,32221.768410228204,875.3686447276036,875.3686447276036,875.3686447276036,395.9540190527654,53.59019097841581,43.3115657047276,34.990593462173464,26.882267470593867,26.882267470593867,24.389777889328503,22.247496659510833,21.53377416538915,18.231857116726186,16.53965215666451,14.295627405487739,14.295627405487739,13.004390104494753,12.826012753608007,12.763316225422763,12.763316225422763,12.16607688166581,12.16607688166581,12.106425197948248,11.94082992888773,11.044714492860063,11.044714492860063,11.044714492860063,11.044714492860063,10.419079434010184,10.419079434010184,10.419079434010184,10.419079434010184,10.369519086246285
GWO,F13,0.5573852062225342,"[ 1.69034756  1.4537926   1.50471892 -0.85334736  1.72421494  1.91123219
  1.62814782  1.98014445 -2.07955    -0.98865781  1.68315455 -1.55310016
 -1.01470672 -2.28545073  2.32976206 -1.01445322  1.66095385  1.41765998
 -1.7368355   0.94221463  0.72795446  0.2322071  -1.26916615 -0.98572688
  2.02509778 -1.53906978  1.32009249  1.86573745  2.03137078 -1.03709098]",1232451570.877431,490434667.35190403,490434667.35190403,153639643.40723273,153639643.40723273,86138333.50913529,69743149.12672819,57693308.962860696,30824161.987811703,10497687.012393728,7495862.775366717,2939360.8494082354,1182278.5036854753,425407.6704835178,294659.5811679877,123892.31373269719,123892.31373269719,61420.9912278815,4524.683684943346,304.26591626941365,54.75488011156479,54.75488011156479,44.69428944920511,34.851214813777624,27.32746950568212,23.699492532883767,23.20034673966896,21.095060887466985,20.346041507063195,17.529332729985793,16.73153252736726,15.321725434629379,15.0715888529635,13.533197785265958,12.305782052412413,12.305782052412413,12.305782052412413,12.13890241652469,11.987621448960951,10.9926701266657,10.9926701266657,10.87313494299785,10.564049818087147,10.195290395744507,10.195290395744507,9.975607116734516,9.858002048977399,9.278715442252606,9.219412680285474,8.815091809182418
GWO,F14,0.49394893646240234,[ 15.97515171 -15.96933266],14.78838623409666,14.78838623409666,14.78838623409666,14.78838623409666,14.78838623409666,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.96072630033409,8.842000468052813,8.842000468052813,8.842000468052813,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.841740773831077,8.84091603705953,8.84091603705953,8.840865885829269,8.840865885829269,8.840865885829269,8.840865885829269,8.840865885829269,8.840865885829269,8.840842705718229,8.840842705718229,8.840836313568884,8.840836313568884,8.840836313568884,8.840836313568884,8.840836038819262,8.840836038819262,8.840836038819262,8.840836038819262,8.840835995753414,8.8408359628879
GWO,F14,0.40975451469421387,[  0.04544105 -31.95731428],96.14347572587536,7.932942487173989,7.932942487173989,7.932942487173989,7.932942487173989,7.932942487173989,7.932942487173989,7.6607459375226785,7.6607459375226785,7.6607459375226785,5.589152989082218,3.8006969729946514,3.8006969729946514,3.0662355398418595,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105307300467,2.982105235977154,2.982105235977154,2.982105235977154,2.982105212445739,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051737462296,2.9821051725945327,2.982105171202891,2.9821051709031865,2.9821051709031865,2.9821051709031865,2.9821051709031865,2.9821051706740636,2.982105167134594
GWO,F14,0.45784831047058105,[-15.97557934 -15.98449858],292.4235113157264,101.75058697121213,18.447338573702606,13.810723404990526,13.810723404990526,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.907544648505434,6.905335682197447,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903373513868582,6.903337125783728,6.903337125783728,6.903337125783728,6.903337125783728,6.903337125783728,6.903335872148637,6.903335872148637,6.903335694461765,6.903335694461765
GWO,F14,0.3981907367706299,[-0.02772328 -0.02783844],192.72470377259933,41.4162734814986,23.4328811302249,23.4328811302249,14.578346984034447,14.578346984034447,14.578346984034447,14.578346984034447,14.578346984034447,14.578346984034447,13.61895760941346,13.618738070554521,13.618611135938394,13.618608923962945,13.618608923962945,13.618608923962945,13.618608923962945,13.618608923962945,13.618608923962945,13.618608923962945,13.618608923962945,13.618608923962945,12.680981570452618,12.680981570452618,12.680981570452618,12.680981570452618,12.680981570452618,12.670512388593412,12.670506149194605,12.67050582633684,12.67050581177312,12.67050581177312,12.670505811178016,12.670505811136616,12.670505811136616,12.670505811136616,12.670505811136616,12.670505811136616,12.670505811136616,12.670505811136616,12.670505811136616,12.670505811135724,12.670505811135724,12.670505811135724,12.670505811135724,12.670505811135724,12.670505811135614,12.670505811135614,12.670505811135614,12.670505811135607
GWO,F14,0.3861575126647949,[-1.51069173e-02 -3.19650822e+01],472.41317144817083,13.011088791239244,13.011088791239244,4.7472586146367854,4.0014489469390915,4.0014489469390915,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,3.7461079863096987,2.9827301984657963,2.9827301984657963,2.9827301984657963,2.9827301984657963,2.9827301984657963,2.9827301984657963,2.9827301984657963,2.9827301984657963,2.9821634842305893,2.9821634842305893,2.9821133913639324,2.9821080714407806,2.9821051734825765,2.9821051734825765,2.9821051734825765,2.9821051734825765,2.9821051734825765,2.9821051734825765,2.9821051651134716,2.9821051651134716,2.9821051651134716,2.9821051651134716,2.9821051581618576,2.9821051581618576,2.9821051581618576,2.9821051581618576,2.9821051581618576,2.9821051581618576,2.9821051581618576,2.9821051568182897,2.9821051568182897,2.9821051568182897,2.9821051568182897
