Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
1,9.109539992793353,8.90414630703446
2,9.888143668236449,9.813132932379848
3,10.288439300187049,10.167024691406416
4,10.244437995700013,10.227228424395623
5,10.285679414395673,10.174059383927219
6,9.908315670646049,9.848152341010803
7,9.801292962748272,9.699411012997041
8,9.575703508190136,9.574101374592997
9,9.585499726444773,9.528130500556161
10,9.478252584205633,9.40420142277772
11,9.206979091542925,9.165716207333132
12,9.379852967720305,9.285106344293753
13,9.058569087656561,9.013294826054032
14,8.910167890604459,8.928748776278338
15,8.704536661865891,8.675456655707855
16,8.454765048871783,8.407372413361438
17,8.374880272140619,8.403745123453112
18,8.331926281666842,8.30449004137643
19,8.185358097440405,8.163512508580114
20,8.106636385747953,8.154839943186486
21,7.835805918859624,7.812138985057333
22,7.815312092056873,7.779475303540844
23,7.734422575160721,7.7124330973656665
24,7.66579211330651,7.638533028394461
25,7.483980016430779,7.496376529907923
26,7.412114931768186,7.368262039799734
27,7.301822941662789,7.293705456636628
28,7.198451894801947,7.18627045479945
29,7.195220512198852,7.212477988376312
30,7.1763885406286985,7.1044097646360775
31,7.15580597837863,7.0940758970186
32,7.062521663808677,7.005507760927446
33,6.960864516888135,6.92565590185603
34,6.9116730070843015,6.897318984037678
35,6.823712798220116,6.775630938339016
36,6.80134984085744,6.708083125717411
37,6.757646391659983,6.7065493408916
38,6.762169408778349,6.713216044323856
39,6.754595705997246,6.711794194243479
40,6.679467822357615,6.600251359208785
41,6.6061304568180805,6.552382713761299
42,6.4855061026009935,6.499711820913953
43,6.50822970240094,6.433742300153933
44,6.400298678724779,6.384395768582323
45,6.28484608685019,6.2821267616289305
46,6.252763719654831,6.266898273779817
47,6.230246172761395,6.2141239673580255
48,6.2449427539740965,6.2300952591391985
49,6.3232924147380745,6.270403138108222
50,6.242759610596004,6.235315533623452
51,6.169812228689668,6.13481964236816
52,6.106644701744092,6.149891088579329
53,6.120857507883703,6.103423140915638
54,6.205408320496158,6.131060141287804
55,6.135841941099609,6.135855423598317
56,6.018272180775372,6.041698706190956
57,6.008782209571966,5.989837766701667
58,5.867983583067557,5.914678666307212
59,5.944923545988882,5.894822873000627
60,5.860722809046178,5.850637370880404
61,5.764841891584956,5.77311439280492
62,5.76770001741709,5.777283121230076
63,5.75577838803036,5.720971112888017
64,5.746235343782599,5.722732424328952
65,5.804520805220742,5.743736646024767
66,5.72454144967215,5.729939711584111
67,5.697191852747016,5.713867195066282
68,5.675593212633489,5.647026906089485
69,5.6006964911868415,5.623543887841409
70,5.581855230313478,5.575509969499348
71,5.542151622545333,5.5433820637017055
72,5.545672116154333,5.551549602961548
73,5.519702416199439,5.533673780665186
74,5.449795280390848,5.488140211089688
75,5.444424191065834,5.438210724093336
76,5.504360825867393,5.457229187889279
77,5.458575006899565,5.472104744197314
78,5.449982292255784,5.437601891478566
79,5.399278593323718,5.418522389878603
80,5.421514903394973,5.429583319398249
81,5.424534112378236,5.414672909300665
82,5.480200870787832,5.455309404558082
83,5.406748688784906,5.401267060509211
84,5.335363857852187,5.310381827290968
85,5.292493677181822,5.2936011993808005
86,5.229822507871797,5.248122948032522
87,5.204961789546263,5.2416414774673274
88,5.226855420058184,5.189184827915173
89,5.1450739685079245,5.1385405041114005
90,5.144246636343593,5.120853930823571
91,5.126274312872534,5.1061409841714545
92,5.056894460478665,5.046885526547795
93,5.037974075255182,5.00984669069897
94,5.027515940829947,5.009176787670946
95,5.101349501260902,5.063166835447358
96,5.061167402641354,5.075618366095607
97,5.047025261319743,5.04124066524268
98,4.981670921584958,5.014861410936116
99,5.084424175178199,5.035003331493491
100,5.005120933428198,4.988903770875578
101,4.967222707058299,4.945185685511861
102,4.941066913007174,4.939997829637734
103,4.956294919422291,4.953129872633075
104,4.965316435534021,4.927107733225825
105,4.936772035112749,4.939300150855987
106,4.936371388345478,4.947260464318847
107,4.87927702742406,4.906768651246901
108,4.917241532089436,4.89803851812665
109,4.912874196081888,4.925973921855021
110,4.932726092990549,4.909817492457345
111,4.847570531454462,4.844141288984681
112,4.876159112719179,4.841880885637372
113,4.86337526863617,4.85300982000348
114,4.867870080257559,4.849423208332924
115,4.820026103779749,4.838537576857647
116,4.818048479787549,4.829095911524008
117,4.794826928864455,4.825627179159048
118,4.786223797072953,4.779218776203498
119,4.786678572494594,4.777176670137494
120,4.716375808082372,4.758966203660721
121,4.691547835515771,4.690056094595602
122,4.69084864652576,4.697436695802908
123,4.671428725629228,4.664935533844282
124,4.682327393575751,4.671987562566997
125,4.616845995221103,4.635738007938917
126,4.635392263088899,4.595630825613516
127,4.5898621460436155,4.579745998514856
128,4.554981537677473,4.56665374510945
129,4.603294833067548,4.585341794558286
130,4.524543359070965,4.494579205174547
131,4.505591747415067,4.485859809900657
132,4.415108744028311,4.444239262976209
133,4.471662077919503,4.445607944418556
134,4.397510962760452,4.432158010267446
135,4.406281832489872,4.4331813129066
136,4.3859998509463995,4.394171194134769
137,4.392810423446607,4.3826848629978175
138,4.339277820398935,4.35415389810053
139,4.371927735049693,4.3543950817454755
140,4.35121813682509,4.351219576361178
141,4.351189977736991,4.3521865087007345
142,4.3456656119354715,4.3564512574077305
143,4.3618648581510335,4.331810256238062
144,4.351364707932429,4.33711985470015
145,4.366272735170553,4.333403473252237
146,4.322950420254113,4.340241279322307
147,4.365393868452052,4.352218837481135
148,4.358879963557384,4.342897131971393
149,4.359049703773587,4.353767653551402
150,4.338885441277655,4.361136078987404
151,4.3961386904872715,4.379992950015888
152,4.384517386521719,4.38798307216561
153,4.381080112996207,4.382710016617489
154,4.357037717938138,4.365434875379497
155,4.365315693016848,4.371318468547603
156,4.38332951942433,4.38027176786907
157,4.359017520923999,4.37506609067124
158,4.375974633153904,4.378847265266271
159,4.392628590071399,4.379514745632287
160,4.399957330733329,4.3762685450364645
161,4.407650954252896,4.352019650007821
162,4.37536202745057,4.3585135006074
163,4.355389458477946,4.334759828765039
164,4.333635100734131,4.33438389260291
165,4.3112956000565426,4.278339283722304
166,4.2824039635189575,4.267000745068194
167,4.28583892315046,4.2756039613642765
168,4.27918169704577,4.266473267329699
169,4.213512356630832,4.214524189491026
170,4.251553388699748,4.224994617184617
171,4.21924545395892,4.217584098323717
172,4.2117904304837905,4.188261572911946
173,4.190353468908736,4.194368849198065
