Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100,Iter101,Iter102,Iter103,Iter104,Iter105,Iter106,Iter107,Iter108,Iter109,Iter110,Iter111,Iter112,Iter113,Iter114,Iter115,Iter116,Iter117,Iter118,Iter119,Iter120,Iter121,Iter122,Iter123,Iter124,Iter125,Iter126,Iter127,Iter128,Iter129,Iter130,Iter131,Iter132,Iter133,Iter134,Iter135,Iter136,Iter137,Iter138,Iter139,Iter140,Iter141,Iter142,Iter143,Iter144,Iter145,Iter146,Iter147,Iter148,Iter149,Iter150,Iter151,Iter152,Iter153,Iter154,Iter155,Iter156,Iter157,Iter158,Iter159,Iter160,Iter161,Iter162,Iter163,Iter164,Iter165,Iter166,Iter167,Iter168,Iter169,Iter170,Iter171,Iter172,Iter173,Iter174,Iter175,Iter176,Iter177,Iter178,Iter179,Iter180,Iter181,Iter182,Iter183,Iter184,Iter185,Iter186,Iter187,Iter188,Iter189,Iter190,Iter191,Iter192,Iter193,Iter194,Iter195,Iter196,Iter197,Iter198,Iter199,Iter200
GWO_modified,rastrigin,1.56,429.72,377.03,354.64,340.47,323.54,314.14,309.37,300.44,296.54,289.82,284.1,275.61,275.01,274.17,268.9,266.36,259.98,255.86,251.62,247.14,245.01,240.56,234.19,227.92,223.18,216.52,210.1,205.56,199.18,194.48,186.83,181.53,175.44,168.26,160.11,154.98,148.49,146.28,140.31,137.55,133.35,129.41,127.17,124.48,121.88,119.03,115.93,113.47,110.54,108.5,105.9,104.45,102.87,101.81,101.21,99.93,99.08,98.53,98.35,96.7,95.97,94.84,94.56,93.5,93.09,91.99,91.18,90.71,90.34,89.75,89.3,89.24,88.85,88.65,88.47,87.89,87.34,87.09,86.72,86.48,86.32,86.09,85.89,85.83,85.65,85.44,85.12,84.77,84.54,84.22,84.03,83.91,83.83,83.61,83.47,83.36,83.23,83.09,83.03,82.9,82.79,82.65,82.61,82.5,82.4,82.37,82.18,82.1,82.09,82.0,81.72,81.68,81.64,81.4,81.3,81.25,81.09,81.0,80.96,80.8,80.69,80.6,80.48,80.39,80.25,80.2,80.13,80.06,80.02,79.94,79.9,79.84,79.81,79.73,79.7,79.66,79.6,79.55,79.52,79.42,79.38,79.35,79.32,79.24,79.21,79.16,79.13,79.05,79.02,78.96,78.85,78.85,78.75,78.67,78.59,78.51,78.48,78.45,78.42,78.38,78.35,78.3,78.25,78.22,78.17,78.1,78.06,77.99,77.96,77.91,77.88,77.84,77.77,77.75,77.73,77.68,77.65,77.61,77.57,77.54,77.52,77.48,77.44,77.41,77.38,77.33,77.3,77.28,77.26,77.23,77.21,77.19,77.17,77.15,77.12,77.1,77.08,77.07,77.06,77.05
