Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
1,9.78858653850666,9.599274843866588
2,11.654750098061477,11.379985868003349
3,12.052737113028767,12.01530732721411
4,12.254000081247344,12.257279000723468
5,12.591934326811133,12.52208298202327
6,12.756590448361605,12.697652676342356
7,12.508073971625516,12.43094236350698
8,12.560081204765941,12.487518949314081
9,12.393774868087995,12.375772385874322
10,12.547916168486033,12.459243590463982
11,12.433773528651532,12.459296346433728
12,12.417217585338507,12.346464533819159
13,12.34209067398494,12.295479532017797
14,12.365162975555885,12.35470578633807
15,12.441778114163643,12.40706292667623
16,12.39312391430898,12.289823292493336
17,12.352608834326857,12.285515272280575
18,12.393810184603778,12.342966977875632
19,12.276620069868253,12.350699490729314
20,12.212488849512454,12.202408052448027
21,12.119669059569658,12.124840802682382
22,12.142270328217702,12.041624336915556
23,12.005513967680168,12.010810752627703
24,12.02310322442196,11.981945735435845
25,12.003815856914354,11.983899564942739
26,11.855497490902984,11.901319414331688
27,11.99686639739994,11.823560417138266
28,11.83815007621169,11.832606636825485
29,11.865117850477313,11.87854760502885
30,11.85993467942242,11.845541711353997
31,11.850317873437264,11.865654542118595
32,11.798310860813286,11.786812600836392
33,11.785423890340246,11.670458232458161
34,11.623375302977866,11.646105438262987
35,11.63505927728163,11.607460324489848
36,11.632402993739147,11.615166755214322
37,11.633018510071217,11.61678347650826
38,11.65658297841461,11.590850560138561
39,11.676001641290156,11.586706252751108
40,11.629369286180774,11.582066381595528
41,11.526367005080381,11.54166897002869
42,11.534981506619678,11.517669248595391
43,11.472194589300408,11.453912986773613
44,11.40066259035813,11.464798306242683
45,11.47394726232781,11.461916831172667
46,11.456286372180813,11.451981987383233
47,11.51655722196471,11.410107813043883
48,11.33716823436924,11.35955326081281
49,11.28124600729821,11.272433701760814
50,11.226107493430238,11.246404260218581
51,11.239307354421646,11.236449155069986
52,11.122311912004085,11.146513258199112
53,11.243834831588286,11.142533162420515
54,11.006103982159905,11.031838627089517
55,11.013699567614502,11.011095732921309
56,11.026657006334803,10.983785735256077
57,11.01152071358667,11.000629389955352
58,10.985821114089678,10.979734245323703
59,10.954060616440985,10.960387914645626
60,10.965763038770811,10.90632014698921
61,10.947355097040335,10.92258590064051
62,10.998702021361575,10.92539108065505
63,11.022401886533194,10.95856015281748
64,10.99699470174498,10.998552125388327
65,10.966282305637197,10.95063577644149
66,10.954330177495443,10.948639893272937
67,10.984004984177462,10.93922295351803
68,10.911670511826197,10.92668728393027
69,11.039980557529029,10.994376404712575
70,10.989497803442166,10.985015091246861
71,11.000902194104892,10.982144378431396
72,10.990143038700264,10.941719737667325
73,10.88299392518414,10.9025462914871
74,10.878834627018959,10.879619399906174
75,10.936590678968901,10.886562405446487
76,10.834444814051713,10.863169943993144
77,10.910680576738631,10.875544375068921
78,10.828185603336017,10.848040440390708
79,10.839387652123982,10.780535321988777
80,10.758091271797774,10.769814812609388
81,10.762424267564175,10.762260677769746
82,10.722467861105827,10.726164298431469
