Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
1,10.78574443114798,10.63114924591733
2,9.984279179231045,9.877895713418958
3,9.36990807457265,9.21641317304273
4,8.93396053796509,8.786437130502119
5,8.701260937317965,8.53615437683119
6,8.20163272822763,8.192280130036865
7,8.08435399847394,8.016080575130836
8,7.893852342076867,7.8070803458250575
9,7.623670206759516,7.6116594279828185
10,7.519916242298619,7.475984650831131
11,7.684097560798928,7.572194317297985
12,7.514138535161764,7.4868545446725125
13,7.49318543902433,7.450069309430048
14,7.331450278963849,7.309026964954625
15,7.2060108599929515,7.245204022856773
16,7.19558346870892,7.163444200593389
17,7.080098330458711,7.052459173992828
18,6.928045543755179,6.8991608643819875
19,6.873935515847733,6.859882910092646
20,6.744523462074289,6.676204981465196
21,6.4731171734510955,6.45623311202858
22,6.428994976759657,6.450501269329313
23,6.33273345244012,6.3233183169444125
24,6.2950729294539975,6.286617693767057
25,6.287512114945931,6.274305691895388
26,6.367457229892109,6.3312576609319065
27,6.306707987541314,6.279760518803596
28,6.25257602869493,6.2147919501489595
29,6.196520215932692,6.1725707427577055
30,6.067726883904975,6.096668495053702
31,6.042763063590229,6.039989055820956
32,5.904674391244618,5.852651311151527
33,5.887370366041593,5.8732960945420425
34,5.883175947475165,5.875970697145592
35,5.835674161384889,5.83092164069557
36,5.758839385037177,5.737302608336336
37,5.731538963592481,5.698949186887434
38,5.642884160617334,5.6277509480260335
39,5.631130522971254,5.57555963489933
40,5.482181531736539,5.477678668331992
41,5.521477320980165,5.466230062048622
42,5.42864213172859,5.382501402953342
43,5.38111273494542,5.339878139955559
44,5.239417283664399,5.221783053760069
45,5.1667584534453495,5.162526614285317
46,5.08040396384455,5.07991576035078
47,4.976003060158601,4.9527015545785815
48,4.869799999738986,4.83464287246668
49,4.8678393927518,4.823568168324516
50,4.783980257191334,4.759014638898986
51,4.664006444025473,4.672763449235896
52,4.6227516620845,4.614337328774474
53,4.551538121809998,4.506115961425008
54,4.56760243288804,4.529601231308302
55,4.4930988082925465,4.47914975429141
56,4.507838485296954,4.456381436244
57,4.368928344450049,4.370490855879558
58,4.28347444057726,4.28995304881434
59,4.185518367177066,4.195452034120215
60,4.083675202657541,4.061025976864829
61,4.017658638500267,4.020572782390052
62,3.9535757132002742,3.9734474616325697
63,3.973943701966059,3.954545143018737
64,3.992388854542224,3.964477676475795
65,3.9488454961406854,3.936430227198365
66,3.8022199513873147,3.8141442657830065
67,3.7881782204563925,3.775670075663194
68,3.727147243822775,3.735871041569807
69,3.7456904211387436,3.7127497293127427
70,3.70071408791482,3.671549226323985
71,3.6752283382846866,3.686535565778117
72,3.6388495935460665,3.659808786506301
73,3.64213357118329,3.632184524793602
74,3.5180055474759797,3.5108092270818667
75,3.4776353060987706,3.4775876693936976
76,3.40382868687141,3.405767845145602
77,3.3284218492309985,3.349107021824668
78,3.339397464225252,3.3366572203736324
79,3.3873666543504273,3.3501289394810754
80,3.339143542213661,3.374409851202691
81,3.3845058616222023,3.3610218018329414
82,3.345305526745665,3.329768562838368
83,3.310130979514625,3.2742021847979563
84,3.3006917927590362,3.269033637306642
85,3.2608447381961145,3.2680181432966093
