Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
1,10.112714833700704,9.923343677962908
2,13.176557877104777,13.068307357970314
3,15.248527497231793,15.190879783281531
4,16.569880114174023,16.4926213064799
5,17.758133696826164,17.626342967521246
6,18.424007974179187,18.37451396562938
7,18.755711294268913,18.768399629104596
8,19.394494485431434,19.307849641851078
9,19.70314862595112,19.737011696238135
10,20.147694890790202,20.07607508017256
11,20.216959527948383,20.207476163070723
12,20.551706194866746,20.420081301391274
13,20.685223578582125,20.603231828734504
14,20.99489312031302,20.902207259615228
15,21.065742944420354,20.987305544631205
16,21.168158725443664,21.13467300289817
17,21.319468296193634,21.218043965051802
18,21.273037505685593,21.190125209258884
19,21.350774482307727,21.233268016250104
20,21.34353303815863,21.30898007942014
21,21.39516400289505,21.34109061759608
22,21.435042706777434,21.398574769396813
23,21.37636708867019,21.429746482443573
24,21.364367617272755,21.439177772373228
25,21.455691812664007,21.457919850695045
26,21.419600942337954,21.484422993707813
27,21.59484524918675,21.507875056770143
28,21.618865695703544,21.587945137865223
29,21.700882340815884,21.636605072495684
30,21.7928987786641,21.722982183040234
31,21.73994483103124,21.747218362507187
32,21.749295333515835,21.768061551790275
33,21.7160053682197,21.780108084913728
34,21.86625732687386,21.795943568473874
35,21.77497005787785,21.772394970847866
36,21.848005957881192,21.815843793662587
37,21.898934442008407,21.851212319335414
38,21.895812209025102,21.858429697373133
39,21.91888221750823,21.849519363654917
40,22.033931746984972,21.895391554751733
41,22.011263193639873,21.911545419376868
42,21.87296488754904,21.901216426821954
43,22.15030719384962,22.012585206117713
44,22.123935072077618,22.054190546465538
45,22.033054297631903,22.03093047661043
46,22.08708058455316,22.037911523912037
47,22.052189447216627,22.010922997496394
48,22.08620837356176,22.043851828260287
49,22.028040949316644,22.0834302447709
50,22.139774879279468,22.111388153333078
51,22.216079439018596,22.130254076878163
52,22.282844596731607,22.19750765824899
53,22.30756484423055,22.217527723607517
54,22.347654295321867,22.25200705647253
55,22.33669314433555,22.2968759487937
56,22.313699849054917,22.29508466179377
57,22.284082581727965,22.276521681740267
58,22.28113447565358,22.285624123285963
59,22.33309245927297,22.290899600246274
60,22.278399502068293,22.29330587050939
61,22.336798944861815,22.329644578387647
62,22.32515098067877,22.321096654656692
63,22.41208897267871,22.31490589623462
64,22.412173906746112,22.331682479188473
65,22.315496018255214,22.320751699443495
66,22.352791088526303,22.352443352135285
67,22.455727844015296,22.349615802875693
68,22.40547209565009,22.37919068487445
69,22.411461728424865,22.37161288586072
70,22.49926247429592,22.394927872494762
71,22.380229411485054,22.375418029471582
72,22.447960043447715,22.406021582527504
73,22.48753715624077,22.402418380533355
74,22.373461227874888,22.398542981951266
75,22.341707347255316,22.385710145634395
76,22.428709642600698,22.39501183915494
77,22.411103424820865,22.399264174301827
78,22.47270777855275,22.404850208265845
79,22.458836053598322,22.445539007446104
80,22.51769532454375,22.464763763896837
81,22.474814947230747,22.477094971761808
82,22.49680879125294,22.4754608534786
83,22.49515557818516,22.474959093087076
84,22.54269012945305,22.465991148229193
85,22.495436224069007,22.49542304938366
86,22.53653596653869,22.521640976147918
87,22.583131677162793,22.522090362070976
88,22.614569559823384,22.551330522111776
89,22.548931021872054,22.547531425623713
90,22.648376979920364,22.54456583854274
91,22.72178123662078,22.580900640953434
92,22.590436073772928,22.62322892636404
93,22.656965554984968,22.613547430319716
94,22.655734080858622,22.62557759839455
95,22.667753511269567,22.62557759839455
96,22.688172555838445,22.63519797770319
97,22.6651541919725,22.67464188450547
98,22.696931163435313,22.682400833167826
99,22.75780563578658,22.693676454721352
100,22.7752984647565,22.70735829850306
101,22.835144457452873,22.770618263167478
102,22.79189289590147,22.778680830998624
103,22.785072287695414,22.781135478462776
104,22.840219154875985,22.804197555015428
105,22.844236054052008,22.826894914476235
106,22.76136205910856,22.818959289452458
107,22.86729239297987,22.805898156037475
108,22.833312791189144,22.80310181645549
109,22.852401368925516,22.799845165746934
110,22.815583401354694,22.817120087359616
111,22.82214291036588,22.810950748741067
112,22.856290435860537,22.83028708217279
113,22.91520711778929,22.84168232167828
114,22.877867277648633,22.85153932484217
115,22.789847146655724,22.860126355196794
116,22.93811211465265,22.891829163982695
117,22.88239608380195,22.891829163982695
118,22.90188582044751,22.895071947839323
119,22.864640354907724,22.88116222377321
120,22.931688615792122,22.88565500189761
121,22.919489172385273,22.91229890667973
122,22.967467819701007,22.92538363755769
123,22.96047151532646,22.927946522720973
124,22.94789477065625,22.94100568158374
125,23.02853197812277,22.947953758431797
126,23.040388768310617,22.94922467074313
127,23.007504388245213,22.952808192175304
128,23.030344205755757,22.963793899561583
129,22.95610445375798,22.963793899561583
130,22.992893703720835,22.965151791566637
131,22.989110143457523,22.981523290313238
132,23.005360089445716,22.985087101627194
133,23.0599147441123,22.97767510116912
134,22.976117449043297,22.971204587588478
135,23.04396625462929,22.995406595709014
136,23.080235665958256,23.00075644427806
137,23.01532331293905,22.993111861422545
138,23.00214144572398,22.994111903011866
139,23.052044400192116,22.99871807963645
140,23.078878784874004,22.991895885548164
141,22.977571813014848,22.976634100596854
142,23.000205951466437,22.982495709165907
143,22.946764638229364,22.988941511683024
144,22.98249328072626,22.988941511683024
145,23.007614995572343,22.976962341068592
146,23.01173765042685,22.95919013114657
147,22.932822380026906,22.95835743426636
148,22.970243545703436,22.973282021199132
149,22.96827567792438,22.975622535017216
150,22.97334687484987,22.975622535017216
151,22.97456679592944,22.975622535017216
152,23.024675322107775,22.970712536209632
153,22.970412457159277,22.970712536209632
154,23.018744185967197,22.98126189445162
155,22.983901790835894,22.983173293484853
156,22.992173736151255,22.97461663061556
157,22.96753300834392,22.99272512504192
158,23.063938536811666,22.99272512504192
159,22.988970569205925,22.99272512504192
160,22.92136817764429,22.973081359315724
161,22.996124452103604,22.965689889518483
162,23.02967091941825,22.957088319712955
163,23.056774626680888,22.977961347942326
164,23.01381201964277,22.977961347942326
165,23.03566217624188,22.977961347942326
166,22.999557366152803,22.977961347942326
167,22.994787452795453,22.973689883005445
168,23.034312554350088,22.967228857045104
169,22.9958384534354,22.967228857045104
170,23.01869469337022,22.967228857045104
171,23.017800020574352,22.98677712819389
172,23.073995670637082,22.98677712819389
173,22.998702514049466,22.98677712819389
174,23.009009733359882,22.98706325887071
175,23.051125158182685,22.9738700741333
176,22.966613187788063,22.97518393107047
177,22.96997992245742,22.97948253997867
178,22.970232962646477,22.97948253997867
179,23.036798553044584,22.975750796489876
180,23.024587170378734,22.98674699292571
181,23.035367553588085,22.98674699292571
182,23.08106287391162,22.987130881196823
183,22.98791087587855,22.987130881196823
184,23.035905796378763,22.996397851700248
185,23.16007064151275,23.08364477958023
186,23.114892546092133,23.077638894945196
187,23.08861794753858,23.085995199162152
188,23.08871160873837,23.09080501595417
189,23.114818896454608,23.09080501595417
190,23.1497863389484,23.083782291004763
191,23.10012797299445,23.09810044797025
192,23.1433883870632,23.11037447679074
193,23.108120646700627,23.116018458269938
194,23.230445210085655,23.112288954666617
195,23.11407994295021,23.10999429541734
196,23.14284191612675,23.119583825873512
197,23.134615694538834,23.104796207090196
198,23.130797951834403,23.11576244004684
199,23.1526259821999,23.126151127867747
200,23.13142444796102,23.114836083018094
201,23.172280523902035,23.1216175604398
202,23.10944291875709,23.12800006978861
203,23.17021012777087,23.13718524657549
204,23.119169919740283,23.13270905508081
205,23.121626027507553,23.130879104203004
206,23.156345634970542,23.147504170015846
207,23.13349511667995,23.135644668961
208,23.142965685371056,23.1374560990562
209,23.180027024907748,23.134405303350544
210,23.130589909431187,23.127771591683388
211,23.16348377677419,23.127771591683388
212,23.124926552261595,23.127771591683388
213,23.146896827520585,23.129842500492416
214,23.127704974028127,23.137605613603988
215,23.149364765264508,23.15007594641494
216,23.209000713298348,23.172160158705942
217,23.214688860177958,23.17370976459987
218,23.18798642198524,23.16450321506071
219,23.14175977385856,23.134938767816546
220,23.186531324656485,23.134938767816546
221,23.144360910545892,23.134938767816546
222,23.12524958779238,23.134938767816546
223,23.196856400845334,23.14450439247041
224,23.161463590729003,23.14450439247041
225,23.199278871465772,23.138744257529765
226,23.167449047267418,23.149313238925494
227,23.163275316691486,23.149313238925494
228,23.138395581065982,23.149313238925494
229,23.238200753291995,23.149313238925494
230,23.21665905355775,23.149313238925494
231,23.13626417714502,23.164926456368693
232,23.13519491083211,23.164926456368693
233,23.20019803699427,23.16085607711481
234,23.210418414974495,23.16085607711481
235,23.1914234959999,23.17418371245333
236,23.161860066274176,23.17284168051773
237,23.203450998490915,23.17284168051773
238,23.135651127499365,23.171395942702606
239,23.1647666404513,23.171395942702606
240,23.165475436594406,23.171395942702606
241,23.12975894532407,23.16550466025763
242,23.175439120299362,23.173979155072445
243,23.13758181111862,23.173979155072445
244,23.129957466143782,23.165600146342456
245,23.15502112228675,23.162577013854165
246,23.15209118308011,23.153626978223937
247,23.16239245346066,23.14078999265731
248,23.173085854833086,23.13895920972726
249,23.167614097561987,23.13895920972726
250,23.14688018085616,23.13895920972726
251,23.1684226213621,23.134812942365844
252,23.17314156191863,23.14199649227732
253,23.16015144154881,23.14390691429905
254,23.146954662645662,23.14390691429905
255,23.138350887976728,23.140608322121295
256,23.24711992593486,23.140608322121295
257,23.128525750191333,23.140608322121295
258,23.15292243980071,23.12991132475603
259,23.115348967446362,23.12991132475603
260,23.19445583462739,23.12991132475603
261,23.138376514479184,23.12991132475603
262,23.16684617417479,23.14985379411851
263,23.16557563155822,23.15604248011903
264,23.147222954073676,23.15604248011903
265,23.151461127375363,23.15604248011903
266,23.18491049430184,23.15604248011903
267,23.129918057313603,23.15604248011903
268,23.16971215676505,23.15604248011903
269,23.203082826013716,23.15604248011903
270,23.16747805222093,23.15604248011903
271,23.187468998418787,23.1815448823791
272,23.20849530997896,23.191156413110857
273,23.24992375836967,23.190666664233262
274,23.23207685046206,23.19341454454674
275,23.204884355793848,23.19597034276908
276,23.2265598749412,23.19597034276908
277,23.210597534511194,23.19597034276908
278,23.239377295084587,23.202071841991373
279,23.248402364014396,23.20961030296422
280,23.221538392603026,23.20961030296422
281,23.18967035886362,23.205862594675327
282,23.211808459581654,23.205862594675327
283,23.2673324376985,23.216883006083837
284,23.236709248435155,23.216883006083837
285,23.249223687499406,23.219306693554845
286,23.21989890143921,23.210483276231763
287,23.2587095272424,23.210483276231763
288,23.25392571491191,23.210483276231763
289,23.225963234115742,23.210483276231763
290,23.286012284971697,23.2296176808693
291,23.258145771471174,23.22698634551813
292,23.25210470245934,23.22698634551813
293,23.273055494895406,23.22698634551813
294,23.261420404685,23.227198245953918
295,23.234645290215987,23.227198245953918
296,23.275071167400252,23.227198245953918
297,23.219441573187872,23.227198245953918
298,23.19759326948327,23.21580468058313
299,23.204466543957135,23.21580468058313
300,23.24415475999139,23.206035120245346
301,23.235909229753233,23.188101966726766
302,23.185143457349035,23.188101966726766
303,23.198017894696036,23.18590252929359
304,23.22378844925642,23.18590252929359
305,23.168695970445903,23.189844989269602
306,23.217444356268704,23.19180587797649
307,23.206659895696056,23.193483048382806
308,23.22979043711935,23.216804344250537
309,23.225366414809255,23.214797293194525
310,23.238333516198693,23.214797293194525
311,23.206208017921263,23.214797293194525
312,23.229779802776147,23.214797293194525
313,23.25773982432921,23.214797293194525
314,23.247473377024487,23.208004627664995
315,23.21608446991344,23.199455362398094
316,23.18548465456801,23.199455362398094
317,23.218420029568687,23.199455362398094
318,23.258139526632092,23.218249299433538
319,23.200785397967163,23.218249299433538
320,23.27741088797886,23.20859352918235
321,23.23925104946645,23.20859352918235
322,23.199397728539466,23.209696178883526
323,23.198095555602666,23.209696178883526
324,23.18777200258889,23.222476392917756
325,23.241785672957192,23.222476392917756
326,23.26226993802668,23.222476392917756
327,23.25706198517575,23.22805254531281
328,23.237224193241,23.23703031462276
329,23.27788746544831,23.242249125360452
330,23.24381534160703,23.242249125360452
331,23.212564027853492,23.240159284303665
332,23.26037264080364,23.240159284303665
333,23.236416120195887,23.226513485597664
334,23.23055667541498,23.226513485597664
335,23.21486406040736,23.226513485597664
336,23.23269555127847,23.226513485597664
337,23.206124615871822,23.227544076322268
338,23.269972679271266,23.234106914174042
339,23.234735116251514,23.234106914174042
340,23.248446864955998,23.234106914174042
341,23.20176102904488,23.234106914174042
342,23.23800061677942,23.234106914174042
343,23.22843400123338,23.234106914174042
344,23.222810857265113,23.234106914174042
345,23.238912746075286,23.220513185446187
346,23.2308321394045,23.220513185446187
347,23.192967944206064,23.220513185446187
348,23.240200368035524,23.220513185446187
349,23.228934352807077,23.213364234733774
350,23.207119439762753,23.213364234733774
351,23.191637472242736,23.213364234733774
352,23.241130729078726,23.213364234733774
353,23.24467375158789,23.213364234733774
354,23.185188873974134,23.204658101095784
355,23.224751737267436,23.204658101095784
356,23.252836618186983,23.204658101095784
357,23.246424792322973,23.204658101095784
358,23.231629476707774,23.204658101095784
359,23.203030184089428,23.204658101095784
360,23.206355327752444,23.204658101095784
361,23.206511721877096,23.204658101095784
362,23.193102134738194,23.202477254419552
363,23.195676045347884,23.202477254419552
364,23.202003140220434,23.202477254419552
365,23.2187721891711,23.199952468021724
366,23.189859076528027,23.199952468021724
367,23.196602138219777,23.199952468021724
368,23.187383563412148,23.199952468021724
369,23.221653744305016,23.199952468021724
370,23.242378679639014,23.199952468021724
371,23.205250028902842,23.20771616139704
372,23.22814105014647,23.20771616139704
373,23.225363176998748,23.211359192242018
374,23.215268560809974,23.211359192242018
375,23.222184600587653,23.211359192242018
376,23.22159290230757,23.211359192242018
377,23.24280539170533,23.211359192242018
378,23.208261905927056,23.211567001235917
379,23.214234607266395,23.211567001235917
380,23.18844573223064,23.211567001235917
381,23.228119067807096,23.211567001235917
382,23.221550442581826,23.211567001235917
383,23.217475799327637,23.211567001235917
384,23.196707006652257,23.202663749958802
385,23.169819354308352,23.196285239291658
386,23.21013272887093,23.196285239291658
387,23.196042015853443,23.196285239291658
388,23.20245248421061,23.18888739382022
389,23.187072143116634,23.185424319302538
390,23.176577602930784,23.185424319302538
391,23.186984505183865,23.185424319302538
392,23.189801011686164,23.185424319302538
393,23.181398213165952,23.192051958853433
394,23.194083779833893,23.192051958853433
395,23.177922666474707,23.18930102313719
396,23.183594133953488,23.192840933046327
397,23.182508982815776,23.192840933046327
398,23.160867101110405,23.192840933046327
399,23.223851415391884,23.192840933046327
