Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
1,14.02143862701567,13.89403773268715
2,14.349776884843886,14.266012436095307
3,14.344324971255295,14.114624469890442
4,13.964628216403153,13.849524041436089
5,13.914886520067794,13.834590868369954
6,13.782762563048498,13.65688979078095
7,13.555108200535686,13.441846546460201
8,13.292021753356238,13.2148815707078
9,12.763849933028922,12.695817032762564
10,12.716329138365927,12.678580909411222
11,12.441299159546784,12.406483260514754
12,12.367511932000507,12.290355538780766
13,11.915631677970664,11.99592126027306
14,11.872878625319222,11.808650886841754
15,11.687918656474505,11.697314365584495
16,11.638341945378043,11.626305111593856
17,11.590148159902931,11.54592294281818
18,11.454805066499112,11.493566245789232
19,11.397887048032409,11.406311700835763
20,11.361575295205494,11.379639700507283
21,11.315799598719156,11.299538378904613
22,11.29837244525516,11.24665659245942
23,11.2088688890278,11.14924305378858
24,11.064443029493747,11.08237988131251
25,11.064527764152338,10.983664280318177
26,11.116108191331712,11.074640917423938
27,11.059995693421916,10.950256557466252
28,10.915802238315278,10.873869667866796
29,10.927379985176364,10.848979071400715
30,10.870008099464815,10.794230453651448
31,10.679924883209459,10.740812143660573
32,10.688653150709056,10.729821844221272
33,10.678754181574323,10.695208250721386
34,10.780441310253222,10.664841797336104
35,10.702876838712916,10.64917599459449
36,10.652901089243757,10.591639408774936
37,10.560487951185744,10.506115919818606
38,10.504538225679335,10.524998976724396
39,10.448022827972974,10.412433144453377
40,10.414393864924616,10.36181657699017
41,10.396108009027225,10.392908750785686
42,10.440137124827372,10.379072300365037
43,10.380744497344814,10.314346155336871
44,10.347927167806628,10.295106649828028
45,10.249985120854559,10.244811847764064
46,10.160355794146865,10.15676468243831
47,10.142077005108137,10.153361974538605
48,10.13795150770384,10.061367221191814
49,9.999577688123994,9.982531825720033
50,10.041693133214185,10.011471215520055
51,9.958657860969259,9.934742368102645
52,10.052945417834271,10.028083866474798
53,10.050808505344103,10.018921806504578
54,9.988874109854068,9.960224460777683
55,9.966875280087976,9.907120223137566
56,9.905425586246604,9.901491557190608
57,9.883158444250098,9.814364915573757
58,9.895312126764999,9.872076879895351
59,9.934730594959202,9.90121452609181
60,9.925609632737507,9.925584294261622
61,9.894462953977861,9.923335007118222
62,9.840292532003456,9.839885194945348
63,9.779216615394494,9.78090930526342
64,9.751822415589052,9.76793947005835
65,9.72145765769122,9.75588264900321
66,9.748505190511496,9.73505983309172
67,9.831942336756407,9.756513621159943
68,9.719189202559608,9.719371030366291
69,9.779862315617455,9.744542623445609
70,9.74915098910362,9.767886243235704
71,9.72369287588951,9.708044282693459
72,9.77263051272266,9.748405961489949
73,9.806333135270327,9.733910018750327
74,9.757380659177683,9.74784012410353
75,9.696705176730694,9.715739099174703
76,9.718688899118876,9.693230652882487
77,9.708221746752436,9.639430519240138
78,9.638452494728226,9.60520400545047
79,9.660703113884296,9.635071159402594
