Iteration,Avg_Centroid_All_Distance,Avg_Centroid_Leaders_Distance
240,1.50176518,1.496198449
241,1.499574719,1.496136039
242,1.492629674,1.493111954
243,1.486494743,1.493118649
244,1.505067518,1.493931973
245,1.496607957,1.49343729
246,1.500432977,1.492326419
247,1.489296978,1.492326136
248,1.492792972,1.491982805
249,1.489515815,1.492145145
250,1.500586972,1.494018458
251,1.490236684,1.492829082
252,1.49294114,1.492828856
253,1.496763914,1.492708356
254,1.498028554,1.488672348
255,1.486475467,1.488672224
256,1.49176464,1.483709162
257,1.468443865,1.477297944
258,1.471797471,1.474892881
259,1.477352231,1.474892792
260,1.472620812,1.47498215
261,1.476595244,1.47498207
262,1.466371572,1.47131405
263,1.467291561,1.468984302
264,1.464376314,1.469138191
265,1.459738541,1.469246539
266,1.47569722,1.468207137
267,1.46912921,1.468207102
268,1.461833579,1.468207065
269,1.475321416,1.473613651
270,1.480116897,1.474164965
271,1.47626105,1.474317457
272,1.476480634,1.475431629
273,1.478943631,1.477370285
274,1.478729201,1.476879676
275,1.487238333,1.47851099
276,1.477173223,1.479653514
277,1.472070448,1.479957852
278,1.484293977,1.477166274
279,1.477626036,1.478112585
280,1.482340938,1.478112575
281,1.482947892,1.47974547
282,1.480688266,1.480988505
283,1.492928224,1.483563512
284,1.487844265,1.483743483
285,1.494353809,1.487214265
286,1.482168159,1.488779323
287,1.491323786,1.488037591
288,1.487030283,1.48779988
289,1.488179501,1.488869495
290,1.482805409,1.486871269
291,1.488068419,1.48631829
292,1.487510183,1.483380753
293,1.474071041,1.476000274
294,1.485588711,1.476090601
295,1.474674759,1.477333288
296,1.471685392,1.477631339
297,1.485820839,1.478007953
298,1.483849465,1.480278026
299,1.471851357,1.478699536
300,1.478963619,1.477829455
301,1.476323544,1.477086328
302,1.479501825,1.47719883
303,1.4701798,1.473199701
304,1.470378748,1.472243424
305,1.474050806,1.467176638
306,1.470061893,1.467672529
307,1.471612999,1.466870699
308,1.471687512,1.467038342
309,1.473020776,1.46908472
310,1.473479431,1.46958967
311,1.47173842,1.468861031
312,1.472232872,1.469425572
313,1.468141925,1.468724238
314,1.471805043,1.469434727
315,1.467908201,1.468860188
316,1.4678052,1.468837373
317,1.467179076,1.467898749
318,1.465753983,1.469048331
319,1.462271531,1.46837693
320,1.467390803,1.469297731
321,1.470058,1.46924056
322,1.478230848,1.468967883
323,1.465681034,1.468578136
324,1.4715855,1.468957475
325,1.464010781,1.468818136
326,1.469809039,1.467804963
327,1.475542125,1.467320876
328,1.46291566,1.468193587
329,1.467494317,1.467916277
330,1.469287076,1.468362352
331,1.469055181,1.471039198
332,1.477716131,1.473207226
333,1.474570422,1.47890349
334,1.477933821,1.479216113
335,1.479331564,1.480655189
336,1.476718759,1.481073988
337,1.477524122,1.479995992
338,1.47688356,1.479278534
339,1.485831949,1.482285595
340,1.483016029,1.480840015
341,1.480158401,1.479807992
342,1.4847273,1.480803915
343,1.48032743,1.481325261
344,1.484980619,1.482025265
345,1.478822893,1.478562302
346,1.485004755,1.479331586
347,1.482147676,1.477860084
348,1.478748576,1.478229745
349,1.477756097,1.478265117
350,1.47108436,1.477556348
351,1.474595335,1.477135206
352,1.468814197,1.47564302
353,1.476093808,1.475764108
354,1.479408265,1.476224011
355,1.478521062,1.476094098
356,1.478519871,1.474794235
357,1.478136338,1.474505612
358,1.468427752,1.473098676
359,1.472341509,1.4727321
360,1.465678614,1.473224956
361,1.473234819,1.473941848
362,1.469784007,1.473694526
363,1.475480094,1.474550579
364,1.470276762,1.474550579
365,1.469874192,1.474630598
366,1.475560161,1.476444322
367,1.479351405,1.475889664
368,1.473404751,1.475629116
369,1.474106659,1.474965228
370,1.474051262,1.475009663
371,1.471938121,1.475873178
372,1.476677382,1.476018075
373,1.478966467,1.475791381
374,1.479322457,1.475841809
375,1.469891535,1.474078232
376,1.470836632,1.473893424
377,1.476409683,1.474872237
378,1.471729262,1.473618342
379,1.474956716,1.472860682
380,1.4720341,1.47372921
381,1.474652428,1.474462004
382,1.474036025,1.474511638
383,1.474187828,1.474409933
384,1.47118744,1.47348316
385,1.474056526,1.473288677
386,1.472564347,1.473506499
387,1.472219211,1.473400496
388,1.474964834,1.473412008
389,1.473738577,1.473638923
390,1.475764316,1.473426709
391,1.46997037,1.474547167
392,1.475832167,1.474840244
393,1.470981653,1.4758617
394,1.474543859,1.475495097
395,1.475501117,1.474623192
396,1.477695735,1.473989366
397,1.476156733,1.473726743
398,1.474073188,1.472501718
399,1.471108685,1.473448619
400,1.475159649,1.472854726
401,1.475043517,1.472071655
402,1.467539124,1.471308001
403,1.472702656,1.471348906
404,1.474242859,1.472989338
405,1.470177375,1.470725144
406,1.465554605,1.469921427
407,1.468745047,1.469607341
408,1.470609976,1.470447294
409,1.472438166,1.470818944
410,1.473250326,1.470978185
411,1.470491651,1.470717699
412,1.470744094,1.471303156
413,1.469261387,1.470506945
414,1.472339324,1.47373546
415,1.473115133,1.473706259
416,1.470878064,1.472177494
417,1.472895599,1.47275474
418,1.4727843,1.47360621
419,1.475981443,1.474471976
420,1.471463298,1.473421836
421,1.472938175,1.47421646
422,1.476063284,1.474490064
423,1.47646791,1.476127374
424,1.477218574,1.47747781
425,1.479081554,1.475471472
426,1.477341017,1.475923326
427,1.477001904,1.475373953
428,1.474215681,1.473977516
429,1.474739597,1.473742948
430,1.474227399,1.473605509
431,1.476094629,1.473019235
432,1.472016662,1.472965843
433,1.478212665,1.473631075
434,1.473082023,1.475271591
435,1.468362745,1.47536004
436,1.471277116,1.474953586
437,1.479237905,1.474781903
438,1.475774667,1.474519567
439,1.473684484,1.475360399
440,1.478345205,1.476517978
441,1.478701407,1.476388471
442,1.472724339,1.47623224
443,1.477697472,1.476255006
444,1.477844388,1.476775761
445,1.476315116,1.477801045
446,1.473440037,1.477469643
447,1.479022857,1.478436788
448,1.476644654,1.478026561
449,1.476718279,1.477924162
450,1.480188748,1.477412982
451,1.479751639,1.477226136
452,1.478959009,1.477873304
453,1.480838297,1.477164413
454,1.477059918,1.476471667
455,1.476701063,1.475503055
456,1.474201577,1.475023923
457,1.473516622,1.474561091
458,1.479231289,1.475923557
459,1.47514543,1.475300958
460,1.476000994,1.475066993
461,1.475300944,1.476231139
462,1.477134117,1.476603318
463,1.481304356,1.477414514
464,1.47935059,1.476624172
465,1.474586336,1.476937509
466,1.478798695,1.476577791
467,1.47494553,1.476500404
468,1.476256775,1.474773663
469,1.474844061,1.473819574
470,1.477069335,1.473285192
471,1.47124004,1.473638954
472,1.475145246,1.474726859
473,1.477078037,1.4746753
474,1.47557661,1.47543176
475,1.475729913,1.474530015
476,1.475713356,1.475489323
477,1.474363792,1.47604596
478,1.474297285,1.475365925
479,1.473770375,1.475302861
480,1.477845124,1.475108558
481,1.478425523,1.474273207
482,1.475609549,1.47480438
483,1.473979145,1.474756747
484,1.474743436,1.474872675
485,1.474844904,1.475136109
486,1.477636316,1.475274606
487,1.47150365,1.475026065
488,1.476319524,1.475009387
489,1.476375167,1.474723663
490,1.476187761,1.475395712
491,1.474944631,1.475846967
492,1.475983533,1.47514198
493,1.471858856,1.475365793
494,1.475693075,1.475163365
495,1.47577475,1.475200831
496,1.475008065,1.475312653
497,1.474740977,1.474714261
498,1.47721397,1.47475104
499,1.474772859,1.475075684
500,1.47478642,1.475289147
501,1.476756452,1.475172742
502,1.476491861,1.474583754
503,1.473518134,1.474594988
504,1.474182293,1.474023962
505,1.47446788,1.47426738
506,1.47156594,1.474025366
507,1.474529352,1.473782098
508,1.472736088,1.473841308
509,1.472918732,1.473879745
510,1.475003889,1.472843406
511,1.474371586,1.474158337
512,1.475811563,1.47403159
513,1.474479257,1.474500461
514,1.473181118,1.474387131
515,1.474543281,1.473733664
516,1.476668938,1.474375581
517,1.474370423,1.474923559
518,1.471226574,1.47401688
519,1.47392802,1.473750905
520,1.475214703,1.474414181
521,1.473719312,1.474413386
522,1.475271403,1.474687836
523,1.473981727,1.474576941
524,1.475829069,1.474642726
525,1.477303225,1.476513448
526,1.475585817,1.477096347
527,1.478289078,1.477063231
528,1.477426337,1.476475994
529,1.476109243,1.476398712
530,1.476836468,1.475625095
531,1.475202496,1.475445779
532,1.476042001,1.476180743
533,1.475693803,1.47541896
534,1.47587931,1.474978013
535,1.476523347,1.474872316
536,1.475029442,1.474695815
537,1.476123038,1.474339257
538,1.474438922,1.473988609
539,1.472892136,1.474165775
540,1.473742833,1.473979136
541,1.475341732,1.474909199
542,1.472130031,1.473779507
543,1.473682336,1.474036259
544,1.476400086,1.474794636
545,1.473782271,1.474842913
546,1.474521508,1.475499684
547,1.474062507,1.475103897
548,1.475056849,1.475072414
549,1.475258997,1.475578761
550,1.475663266,1.475638845
551,1.475688237,1.476088402
552,1.474961253,1.476208685
553,1.474494505,1.475760348
554,1.475210517,1.475444453
555,1.473001408,1.474828433
556,1.474230538,1.474814836
557,1.474821422,1.474616697
558,1.475503559,1.474277974
559,1.474415708,1.474195527
560,1.474516339,1.474423274
561,1.474634144,1.473733866
562,1.47411421,1.473904384
563,1.474312777,1.473942899
564,1.474002793,1.474027966
565,1.47445426,1.473979574
566,1.473945664,1.474425521
567,1.475275868,1.474324258
568,1.475468146,1.475069561
569,1.473808039,1.474424763
570,1.474145068,1.474281567
571,1.474656419,1.474295907
572,1.475024095,1.475400928
573,1.474476465,1.474850865
574,1.475021997,1.475072352
575,1.474839618,1.47546836
576,1.475539116,1.475141646
577,1.475945945,1.475801093
578,1.475581889,1.475372905
579,1.474808052,1.475386809
580,1.474859338,1.474906466
581,1.474770152,1.475136802
582,1.475032589,1.474595476
583,1.474538216,1.474374162
584,1.475067678,1.474543034
585,1.474979079,1.474592913
586,1.473816325,1.473613212
587,1.474258263,1.474099694
588,1.47467257,1.474770028
589,1.475161873,1.474862672
590,1.474795236,1.474669041
591,1.474616981,1.474627525
592,1.474609478,1.474655172
593,1.475039174,1.474904921
594,1.474480205,1.474615604
595,1.474836465,1.474782252
596,1.474653045,1.474546185
597,1.474716566,1.474681171
598,1.474666954,1.474718533
599,1.474744825,1.474725473
600,1.474734825,1.474728793
